"","date","coKens","no2Kens","o3Kens","so2Kens","pm2.5Kens","wsKens","air_tempKens","coMary","no2Mary","o3Mary","so2Mary","pm2.5Mary","wsMary","air_tempMary"
"499",2016-05-13,0.151164083333333,13.7574033333333,79.3263033333333,1.32832805799716,14,3.40427191927292,10.1635658914729,0.510036875,34.7194520833333,63.3180733333333,1.27289875,14.5467916666667,3.40451263537906,10.1647095199893
"500",2016-05-14,0.112123083333333,14.1069,79.3304620833333,1.35132125,7.55833333333333,3.35,9.17083333333333,0.254066583333333,34.7501183333333,67.1824908333333,1.02230375,7.47020833333333,3.35,9.17083333333333
"501",2016-05-15,0.164596958333333,28.0244204166667,64.068078220634,1.95528083333333,10.9708333333333,2.07916666666667,8.5375,0.392885041666667,63.7717608333333,45.2784416666667,3.44828666666667,11.9596666666667,2.07916666666667,8.5375
"502",2016-05-16,0.151119708333333,34.91063625,56.7686575,1.29608125,12.4691526488315,2.01666666666667,10.4208333333333,0.4754665,79.0297658333333,33.2941458333333,4.49351291666667,14.899375,2.01666666666667,10.4208333333333
"503",2016-05-17,0.144191166666667,30.7238683333333,59.4344416666667,2.03337083333333,12.3291666666667,3.0625,10.825,0.599490333333333,113.521410416667,21.6482658333333,7.74852818663276,18.1936666666667,3.0625,10.825
"504",2016-05-18,0.14606675,23.99047375,63.75430125,2.27730625,6.54166666666667,3.525,11.9,0.495077843993639,98.219027341759,23.8828232403634,9.02606200998305,13.1597916666667,3.525,11.9
"505",2016-05-19,0.144854,19.687395,51.4980695833333,2.3177275,8.74663863099635,3.58333333333333,12.3125,0.508880833333333,94.1868929166667,20.1925695833333,8.13148916666667,16.3627916666667,3.58333333333333,12.3125
"506",2016-05-20,0.140973333333333,16.3521945833333,57.6112870833333,1.42488333333333,7.71666666666667,3.94166666666667,13.5708333333333,0.629731083333333,114.464302083333,15.6513541666667,9.72631958333333,14.9538333333333,3.94166666666667,13.5708333333333
"507",2016-05-21,0.167592333333333,13.7968216666667,58.8530545833333,1.53241083333333,7.425,4.36666666666667,13.8,0.520486541666667,80.92603625,20.0823141666667,7.33782,13.1024583333333,4.36666666666667,13.8
"508",2016-05-22,0.147319833333333,16.2175154166667,61.0829729166667,1.38957291666667,5.25416666666667,2.0625,12.5916666666667,0.363889541666667,58.1519,34.5128604166667,5.69820625,8.00733333333333,2.0625,12.5916666666667
"509",2016-05-23,0.14429625,19.84153125,53.8083695833333,2.19965083333333,5.79166666666667,3.32916666666667,12.3791666666667,0.289704041666667,36.56381875,44.1027883333333,2.75329375,5.84704166666667,3.32916666666667,12.3791666666667
"510",2016-05-24,0.102247583333333,16.0428875,58.9992679166667,1.46549166666667,5.65,3.21666666666667,9.99583333333333,0.272859375,33.3258320833333,46.87361,1.35552625,6.05979166666667,3.21666666666667,9.99583333333333
"511",2016-05-25,0.159265,22.4042341666667,51.2143795457669,2.167885,7.0625,2.4125,8.69166666666667,0.456382541666667,47.767855,38.69740625,2.47091375,7.598125,2.4125,8.69166666666667
"512",2016-05-26,0.170668583333333,36.71199875,44.8997858333333,1.696805,12.1125,1.70416666666667,10.7666666666667,0.644958625,112.546694166667,17.0097116666667,8.5907075,16.8904166666667,1.70416666666667,10.7666666666667
"513",2016-05-27,0.164499916666667,31.8965829166667,61.3941079166667,1.30071,16.8224439286594,2.9625,13.1,0.461928416666667,71.0363791666667,37.1461108333333,3.47463833333333,19.054875,2.9625,13.1
"514",2016-05-28,0.168740291666667,25.0511741666667,67.9882341666667,1.41479583333333,20.7,2.8,13.9541666666667,0.359656708333333,45.4936608333333,51.80106875,1.68415625,19.7504583333333,2.8,13.9541666666667
"515",2016-05-29,0.137808166666667,11.7298879166667,77.60986375,0.99764375,13.1833333333333,4.13333333333333,11.375,0.309814458333333,26.1939783333333,62.8876116666667,1.12301083333333,13.207875,4.13333333333333,11.375
"516",2016-05-30,0.146834666666667,12.3793266666667,72.0413054166667,1.70869541666667,8.79166666666667,5.6375,12.0833333333333,0.277475583333333,23.087415,64.3540091666667,1.13938375,8.70220833333333,5.6375,12.0833333333333
"517",2016-05-31,0.158302958333333,18.0659333333333,54.8907591666667,1.56860041666667,5.91666666666667,6.475,11.65,0.283183541666667,36.1913475,46.7456354166667,1.77823833333333,5.57129166666667,6.475,11.65
"518",2016-06-01,0.154049442581385,16.2248393297462,55.4164357957669,1.34750541666667,5.09583333333333,5.24583333333333,12.6,0.244681843993639,35.4733277584256,42.82668115703,1.79850409331638,4.90495833333333,5.24583333333333,12.6
"519",2016-06-02,0.1152235,12.5198904166667,70.9873275,0.637064166666667,5.20833333333333,5.40416666666667,11.2541666666667,0.319419208333333,32.61645375,56.7728216666667,0.954128333333333,5.379125,5.40416666666667,11.2541666666667
"520",2016-06-03,0.150412166666667,21.1066033333333,52.7252866666667,1.26446333333333,7.55833333333333,3.125,10.2708333333333,0.470854166666667,44.1162616666667,39.5790554166667,2.84513041666667,8.20366666666667,3.125,10.2708333333333
"521",2016-06-04,0.186510458333333,23.14009375,53.98368625,1.25405916666667,16.6375,2.60833333333333,15.7708333333333,0.324258083333333,47.7347383333333,36.3960870833333,4.0853875,16.6034166666667,2.60833333333333,15.7708333333333
"522",2016-06-05,0.172216791666667,20.94839625,60.3886354166667,0.707153333333333,16.0666666666667,2.8875,16.025,0.395549083333333,45.0675245833333,43.7899129166667,3.08503625,15.7739166666667,2.8875,16.025
"523",2016-06-06,0.1388915,38.2722383333333,44.2338604166667,1.38305875,11.5365545239854,2.60833333333333,15.3625,0.482965083333333,95.76709,16.8831445833333,6.65526375,15.2349166666667,2.60833333333333,15.3625
"524",2016-06-07,0.26101525,74.3294395833333,30.7420954166667,2.64632958333333,17.6432772619927,1.85,17.0916666666667,0.617377791666667,115.390216666667,14.3404425,7.80545458333333,22.47875,1.85,17.0916666666667
"525",2016-06-08,0.250573791666667,56.094655,42.138375,1.42247333333333,16.3791666666667,1.8625,16.8958333333333,0.521173583333333,99.1408791666667,16.8919654166667,6.64786208333333,19.0569166666667,1.8625,16.8958333333333
