Predictions,Actual
0.12669908,0.07623138431600983
0.11141826,0.16809500745057104
0.15664902,0.1724644571282879
0.16771309,0.0523624670947556
0.14903292,0.13828158304182092
0.27418742,0.09255044068289905
0.13592574,0.12165207672948568
0.24669422,0.09208850995200098
0.1706979,0.1318145528092464
0.16989364,0.09994133237727054
0.1403428,0.1512156435069708
0.15681382,0.10271291676265974
0.106874764,0.07037776559978541
0.07407944,0.14844405912158162
0.17126234,0.12211400746038416
0.1023668,0.07542870748257527
0.19036548,0.11056573918792888
0.22747739,0.11980435380589304
0.15620938,0.11379925430421654
0.1469631,0.08931692556661178
0.10651759,0.16599742689571295
0.15511793,0.21911946094900628
0.12553667,0.14336282108170126
0.13091162,0.011250632044815911
0.103884876,0.18256634089386758
0.12627298,0.099017470915474
0.053917933,0.04728122905487567
0.16885383,0.18817010197882658
0.18678498,0.14613440546709047
0.23845613,0.17982505266556845
0.2689019,0.1738502493209825
0.24028134,0.15860653520134188
0.2194924,0.057905635865534016
0.17389327,0.020027315931881704
0.14630672,0.05374825928745021
0.16434835,0.21265243071643133
0.18840657,0.15860653520134188
0.16545323,0.2011041624439765
0.14766756,0.1318145528092464
0.07933536,0.0962458865300848
0.09329413,0.03203751493523506
0.08729967,0.019103454470085286
0.17264627,0.14336282108170126
0.17095986,0.23710446329694565
0.21165203,0.07776865729415691
0.20480284,0.17615990297547363
0.18569058,0.07314934998517462
0.018968642,0.04681929832397719
0.13664387,0.2546881272281674
0.10931303,0.1895558941715212
0.29885337,0.09116464849020445
0.1791898,0.11102766991882733
0.19061016,0.2934903086236163
0.120051704,0.15999232739403646
0.28401643,0.048205090516671795
0.24622945,0.20433767756026375
0.25050366,0.21126663852373676
0.20717128,0.1853379252792568
0.37838772,0.18632237905523394
0.34106112,0.06483459682900702
0.20686729,0.21265243071643133
0.32251593,0.1318145528092464
0.32749268,0.1567588122777492
0.34235978,0.18632237905523394
0.22689761,0.16692128835750947
0.30142528,0.028803999818947382
0.16056213,0.0057074632740375005
0.11615551,0.042661921745893394
0.0896364,0.013098354968408697
0.068528965,0.025108553971762048
0.063197576,0.10779415480253966
0.14152955,0.1655354961648149
0.09078875,0.12950489915475524
0.19635801,0.08562147971942603
0.17979635,0.06529652755990549
0.16311075,0.09578395579918672
0.18157347,0.08469761825762992
0.13162497,0.05374825928745021
0.21105136,0.06483459682900702
0.13803448,0.027418207626252775
0.10125434,0.016331870084696085
