"","date","so2Kens","wsKens","air_tempKens","so2Marl","wsMarl","air_tempMarl"
"2215",2021-01-23,1.97467875,3.40427191927292,10.1635658914729,2.20801833333333,3.40451263537906,10.1647095199893
"2216",2021-01-24,1.97183,2.53333333333333,-1.27083333333333,2.08312,2.53333333333333,-1.27083333333333
"2217",2021-01-25,3.09029666666667,3.07083333333333,0.345833333333333,2.791115,3.07083333333333,0.345833333333333
"2218",2021-01-26,1.68183736599433,3.39583333333333,1.6625,4.23894303993219,3.39583333333333,1.6625
"2219",2021-01-27,1.65239973198866,2.14166666666667,5.925,4.08703208333333,2.14166666666667,5.925
"2220",2021-01-28,1.93533958333333,4.47083333333333,9.7,2.60879041666667,4.47083333333333,9.7
"2221",2021-01-29,2.37079583333333,4.875,7.89583333333333,2.228135,4.875,7.89583333333333
"2222",2021-01-30,2.02849375,4.84166666666667,3.82916666666667,1.51991833333333,4.84166666666667,3.82916666666667
"2223",2021-01-31,3.87244666666667,3.32083333333333,1.11666666666667,2.1907625,3.32083333333333,1.11666666666667
"2224",2021-02-01,3.34490833333333,2.22916666666667,2.3125,1.32593291666667,2.22916666666667,2.3125
"2225",2021-02-02,2.04379850396313,4.50416666666667,8.70833333333333,3.46649666666667,4.50416666666667,8.70833333333333
"2226",2021-02-03,1.86024339193194,3.05833333333333,5.4,3.26149534331638,3.05833333333333,5.4
"2227",2021-02-04,1.86024339193194,2.42916666666667,6.04166666666667,3.56135083333333,2.42916666666667,6.04166666666667
"2228",2021-02-05,1.38973865261845,2.35416666666667,4.89583333333333,3.063455,2.35416666666667,4.89583333333333
"2229",2021-02-06,0.478870416666667,2.375,3.24166666666667,0.983979583333333,2.375,3.24166666666667
"2230",2021-02-07,0.2589225,6.67083333333333,0.0833333333333333,0.586861666666667,6.67083333333333,0.0833333333333333
"2231",2021-02-08,0.339552916666667,5.1375,-2.25,0.78849625,5.1375,-2.25
"2232",2021-02-09,0.304173333333333,4.15833333333333,-1.725,1.97045125,4.15833333333333,-1.725
"2233",2021-02-10,0.533184583333333,3.9125,-2.22083333333333,0.82280625,3.9125,-2.22083333333333
"2234",2021-02-11,0.526574307997164,2.82916666666667,-3.6375,3.961475,2.82916666666667,-3.6375
"2235",2021-02-12,0.67787,4.19166666666667,-2.17916666666667,2.8073975,4.19166666666667,-2.17916666666667
"2236",2021-02-13,0.255459583333333,4.24583333333333,-3.00416666666667,2.321955,4.24583333333333,-3.00416666666667
"2237",2021-02-14,0.299274583333333,4.35,1.975,2.03926958333333,4.35,1.975
