"","date","no2Kens","wsKens","air_tempKens","no2Marl","wsMarl","air_tempMarl"
"221",2015-08-09,17.9304970833333,2.42083333333333,15.1666666666667,107.42845875,2.42083333333333,15.1666666666667
"222",2015-08-10,15.8528333333333,3,16.5791666666667,93.5425533333333,3,16.5791666666667
"223",2015-08-11,44.9237558333333,1.775,14.575,83.7961145833333,1.775,14.575
"224",2015-08-12,25.8275489130795,3.55833333333333,16.3958333333333,56.204489841759,3.55833333333333,16.3958333333333
"225",2015-08-13,27.2625020833333,4.325,18.8583333333333,43.5643925,4.325,18.8583333333333
"226",2015-08-14,28.5890995833333,2.87083333333333,16.6416666666667,91.1190445833333,2.87083333333333,16.6416666666667
"227",2015-08-15,23.6476645833333,3.175,14.3291666666667,49.1294754166667,3.175,14.3291666666667
"228",2015-08-16,34.9777129166667,1.74166666666667,14.8,65.0242495833333,1.74166666666667,14.8
"229",2015-08-17,37.23387125,2.80833333333333,14.3958333333333,58.95754125,2.80833333333333,14.3958333333333
"230",2015-08-18,36.9207725,2.71666666666667,14.5541666666667,105.246335833333,2.71666666666667,14.5541666666667
"231",2015-08-19,21.477395,3.25,14.8916666666667,113.6523375,3.25,14.8916666666667
"232",2015-08-20,16.9156641666667,3.1375,17.8416666666667,90.05282,3.1375,17.8416666666667
"233",2015-08-21,15.0365670833333,3.24166666666667,18.9583333333333,95.8718395833333,3.24166666666667,18.9583333333333
"234",2015-08-22,37.2127291666667,2.85833333333333,18.9625,87.30187375,2.85833333333333,18.9625
"235",2015-08-23,25.0118154166667,3.32916666666667,16.8666666666667,96.0245991666667,3.32916666666667,16.8666666666667
"236",2015-08-24,35.2750995833333,3.24166666666667,13.0833333333333,59.5842291666667,3.24166666666667,13.0833333333333
"237",2015-08-25,19.80946875,4.125,14.8833333333333,93.10464375,4.125,14.8833333333333
"238",2015-08-26,16.8543579166667,5.6375,17.0458333333333,89.7950427584256,5.6375,17.0458333333333
"239",2015-08-27,26.65707625,4.05833333333333,14.9083333333333,108.755169583333,4.05833333333333,14.9083333333333
"240",2015-08-28,22.2063304166667,3.07083333333333,13.5625,116.543354583333,3.07083333333333,13.5625
"241",2015-08-29,32.4073395833333,1.97083333333333,13.7583333333333,99.7775620833333,1.97083333333333,13.7583333333333
