"","date","no2","o3","pm2.5"
"736",2017-01-05,85.8969366666667,6.28022,27.5416666666667
"737",2017-01-06,71.2608054166667,12.3088966666667,25.8666666666667
"738",2017-01-07,44.3931291666667,11.6997920833333,13.9083333333333
"739",2017-01-08,49.90591125,8.65219166666667,16.275
"740",2017-01-09,36.8167408333333,26.7285225,8.95416666666667
"741",2017-01-10,47.0353533333333,14.77026,10.5375
"742",2017-01-11,33.4494188822788,37.211718710656,8.66666666666667
"743",2017-01-12,36.3268891666667,35.2656829166667,6.6375
"744",2017-01-13,29.2491504166667,43.23115875,4.9625
"745",2017-01-14,48.4163591666667,19.7324841666667,11.5416666666667
"746",2017-01-15,49.5833370833333,12.23475125,10.5541666666667
"747",2017-01-16,56.843265,10.4067454166667,14.2708333333333
"748",2017-01-17,63.81602125,10.3610095833333,23.6833333333333
"749",2017-01-18,99.7937920833333,2.43156833333333,30.5583333333333
"750",2017-01-19,76.5461,3.36843791666667,33.3458333333333
"751",2017-01-20,74.8232958333333,5.44452041666667,21.2541666666667
"752",2017-01-21,75.78112625,5.22762666666667,29.1916666666667
"753",2017-01-22,99.0257441666667,3.12382583333333,74.3208333333333
"754",2017-01-23,119.135569166667,1.86473291666667,102.191666666667
"755",2017-01-24,112.854327916667,2.49531916666667,57.7791666666667
"756",2017-01-25,94.1042529963681,4.82640833333333,34.8719180104074
"757",2017-01-26,46.5629666666667,13.2915020833333,23.4013324065864
"758",2017-01-27,70.6128075,4.31986041666667,22.2430192180938
"759",2017-01-28,39.2670445833333,38.1005466666667,11.119181796256
"760",2017-01-29,35.5531691666667,42.3143845833333,11.9292664143848
"761",2017-01-30,41.9963138287474,26.8858363430475,14.461386617383
"762",2017-01-31,50.8274241666667,8.441535,15.2935273723911
"763",2017-02-01,35.5568625,22.2624504166667,10.7364208101909
"764",2017-02-02,22.76461375,46.1186875,6.64168613568411
"765",2017-02-03,25.51088375,57.3749895833333,8.26288870758454
